Hour,Day,Month,Year,PM2.5,Mean,AQI,PM10,CO,NO2,O3,SO2,prec,lrad,shum,pres,temp,wind,srad
11,6,7,2018,37.0,57.1,75.0,55.0,0.8,19.0,180.0,2.0,50.00030000686645,792.25,0.02500001422400028,263396.0,276.1931750640869,60.00371999359131,787.875
12,6,7,2018,39.0,55.33333333333334,109.0,59.0,0.8,15.0,181.0,2.0,50.0,790.3125,0.025000014021000827,263668.0,276.18839996337886,60.003635993957516,685.3125
13,6,7,2018,41.0,53.53333333333333,118.0,56.0,0.8,14.0,181.0,2.0,50.0,790.3125,0.025000014021000827,263668.0,276.18839996337886,60.003635993957516,685.3125
14,6,7,2018,37.0,51.06666666666667,113.0,48.0,0.8,11.0,181.0,2.0,50.0,790.3125,0.025000014021000827,263668.0,276.18839996337886,60.003635993957516,685.3125
15,6,7,2018,40.0,48.36666666666667,110.0,52.0,0.8,11.0,181.0,2.0,50.0,787.0625,0.02500001562200021,263852.0,276.15359985351563,60.00210399627686,685.0
16,6,7,2018,37.0,46.1,115.0,71.0,1.0,11.0,181.0,2.0,50.0,787.0625,0.02500001562200021,263852.0,276.15359985351563,60.00210399627686,685.0
17,6,7,2018,47.0,43.8,131.0,81.0,1.6,11.0,181.0,5.0,50.0,787.0625,0.02500001562200021,263852.0,276.15359985351563,60.00210399627686,685.0
18,6,7,2018,56.0,42.06666666666667,130.0,103.0,1.5,18.0,181.0,5.0,50.0,784.1875,0.025000015587000168,263956.0,276.13139984130856,60.0047439956665,685.0
19,6,7,2018,43.0,40.23333333333333,109.0,92.0,0.9,23.0,181.0,2.0,50.0,784.1875,0.025000015587000168,263956.0,276.13139984130856,60.0047439956665,685.0
20,6,7,2018,38.0,38.6,103.0,100.0,0.8,26.0,181.0,2.0,50.0,784.1875,0.025000015587000168,263956.0,276.13139984130856,60.0047439956665,685.0
21,6,7,2018,52.0,37.56666666666667,81.0,111.0,1.0,20.0,179.0,2.0,50.00016875267029,783.375,0.025000016098000108,264096.0,276.12220001220703,60.00247199249267,685.5625
22,6,7,2018,46.0,37.6,67.0,84.0,0.8,18.0,130.0,2.0,50.00016875267029,783.375,0.025000016098000108,264096.0,276.12220001220703,60.00247199249267,685.5625
23,6,7,2018,38.0,38.333333333333336,59.0,67.0,0.8,16.0,103.0,2.0,50.00016875267029,783.375,0.025000016098000108,264096.0,276.12220001220703,60.00247199249267,685.5625
1,7,7,2018,53.0,39.833333333333336,73.0,85.0,1.0,21.0,68.0,2.0,50.00016875267029,783.375,0.025000016098000108,264096.0,276.12220001220703,60.00247199249267,685.5625
2,7,7,2018,61.0,40.9,83.0,75.0,1.2,21.0,52.0,4.0,50.00016875267029,783.375,0.025000016098000108,264096.0,276.12220001220703,60.00247199249267,685.5625
3,7,7,2018,66.0,41.63333333333333,89.0,83.0,1.2,28.0,43.0,3.0,50.00041218996048,793.5625,0.025000015336000363,263908.0,276.13209991455074,60.00277599334717,734.9375
4,7,7,2018,81.0,43.1,108.0,96.0,0.8,33.0,35.5,2.0,50.00041218996048,793.5625,0.025000015336000363,263908.0,276.13209991455074,60.00277599334717,734.9375
5,7,7,2018,72.0,44.2,96.0,73.0,0.8,28.0,28.0,2.0,50.00041218996048,793.5625,0.025000015336000363,263908.0,276.13209991455074,60.00277599334717,734.9375
6,7,7,2018,60.0,44.53333333333333,81.0,68.0,0.7,37.0,16.0,2.0,50.0,794.625,0.025000015451000075,263796.0,276.1385998535156,60.00395599365234,732.4375
7,7,7,2018,47.0,44.2,65.0,52.0,0.6,30.0,18.0,2.0,50.0,794.625,0.025000015451000075,263796.0,276.1385998535156,60.00395599365234,732.4375
8,7,7,2018,36.0,43.83333333333334,51.0,48.0,0.6,30.0,15.0,2.0,50.0,794.625,0.025000015451000075,263796.0,276.1385998535156,60.00395599365234,732.4375
9,7,7,2018,38.0,44.13333333333333,54.0,56.0,0.6,29.0,18.0,2.0,50.00041218996048,792.9375,0.025000016251999886,263660.0,276.1219998168945,60.00153999328613,703.875
